개방자치단체코드,관리번호,사업장명,시도명,시군구명,사업장업종명,세차유형,소재지도로명주소,소재지지번주소,휴무일,평일운영시작시각,평일운영종료시각,휴일운영시작시각,휴일운영종료시각,세차요금정보,대표자명,세차장전화번호,수질허가번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4490000,202644900000500484,코리아신탁㈜,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 번영로 533 (성성동),,,,,,,,,070-4660-2250,4490000-22-2020-00028,36.848184,127.121894,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500505,제이워시(J-WASH),충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 쌍용대로 100 (봉명동),,,,,,,,,,4490000-22-2023-00033,36.806391,127.132863,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500506,9wash 천안점,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 봉정로 298 (성정동),,,,,,,,,,4490000-22-2023-00045,36.828454,127.145611,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500507,라이프워시디테일손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성정두정로 117 (두정동),,,,,,,,,,4490000-22-2024-00004,36.836193,127.141669,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500508,남천안현대서비스(주),충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 천안천변길 79-27 (신방동),,,,,,,,,,4490000-22-2024-00010,36.782323,127.117818,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500509,지에프에너지(주),충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 입장면 삼사로 1880,,,,,,,,,041-588-7730,4490000-22-2024-00026,36.924324,127.205478,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500504,대진셀프워시풍세점(영진기업),충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 풍세면 풍세산단로 240-15,,,,,,,,,,4490000-22-2023-00029,36.72285328,127.1033093,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500503,로드디테일스팀손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 2공단3로 108-6 (업성동),,,,,,,,,,4490000-22-2023-00023,36.860348,127.124336,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500330,스타LPG충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 번영로 454 (성성동),,,,,,,,,041-522-0116,4490000-22-2004-00877,36.840101,127.1200292,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500331,㈜제이메시,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 삼성4길 43,,,,,,,,,041-522-5189,4490000-22-2004-00878,36.76318328,127.170005,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500369,좋은에너지충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 동남구 충절로 487 (삼룡동),,,,,,,,,041-565-9007,4490000-22-2009-00022,36.780078,127.174706,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500370,진흥세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 성남면 신사대화로 247,,,,,,,,,041-428-9552,4490000-22-2009-00024,36.7388625,127.2469366,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500371,365자동차광택,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 두정중11길 30 (두정동),,,,,,,,,041-522-4650,4490000-22-2009-00025,36.837641,127.141518,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500372,유량세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 유량로 122 (유량동),,,,,,,,,041-557-9130,4490000-22-2009-00026,36.80879277,127.173409,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500373,명품충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 동남구 광풍로 1571,,,,,,,,,041-566-3500,4490000-22-2009-00029,36.75989509,127.137218,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500374,하이렉스손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 불당대로 260 (쌍용동),,,,,,,,,041-579-6629,4490000-22-2009-00033,36.79977394,127.1245364,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500460,영디테일 용곡동 셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 용곡3길 3 (용곡동),,,,,,,,,,4490000-22-2018-00035,36.79465977,127.1465897,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500461,올래자동차정비사업소,충청남도,천안시,정비소,세차시설,충청남도 천안시 동남구 정골1길 43 (구성동),,,,,,,,,041-558-7849,4490000-22-2018-00039,36.7914971,127.1694711,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500462,㈜대성제2주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 가마골1길 10 (신부동),,,,,,,,,041-558-1240,4490000-22-2018-00041,36.8210011,127.1633964,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500463,극동유화㈜ 충청충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 성거읍 봉주로 281,,,,,,,,,,4490000-22-2018-00047,36.879399,127.177799,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500464,유워시셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 공단로 84 (성성동),,,,,,,,,041-557-2019,4490000-22-2018-00050,36.84537069,127.124348,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500465,피트인,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 시청로 233 (백석동),,,,,,,,,041-567-7466,4490000-22-2018-00051,36.82241715,127.1177965,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500466,매봉주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 병천면 충절로 1532  매봉주유소,,,,,,,,,041-523-3367,4490000-22-2018-00052,36.76938309,127.2773212,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500467,선영카SELF타운,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 직산읍 상덕로 79,,,,,,,,,041-583-5109,4490000-22-2018-00053,36.87422825,127.120257,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500468,백경 티워시 천안직산점,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 직산읍 부송1길 7,,,,,,,,,041-581-1000,4490000-22-2019-00001,36.87459798,127.1382046,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500469,세일주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 천안대로 1201 (신당동),,,,,,,,,041-522-5149,4490000-22-2019-00008,36.84838409,127.1549538,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500470,워시큐브,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 수레터2길 19-28 (차암동),,,,,,,,,,4490000-22-2019-00018,36.84950251,127.112326,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500471,병천세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 병천면 병천2로 34-5,,,,,,,,,,4490000-22-2019-00023,36.764557,127.3015318,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500472,카다브,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 동서대로 61 (두정동),,,,,,,,,041-553-8884,4490000-22-2019-00027,36.82593671,127.1300607,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500473,㈜신대한,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 한들1로 120,,,,,,,,,041-561-2107,4490000-22-2019-00029,36.83265627,127.1188704,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500474,스마일셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 병천면 아우내순대길 16-10,,,,,,,,,,4490000-22-2019-00033,36.75889982,127.298208,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500375,대승LPG가스충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 동남구 천안대로 804 (신부동),,,,,,,,,041-568-6153,4490000-22-2009-00035,36.82018517,127.1641096,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500376,천안농협주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 풍세면 광풍로 1542 (외2필지),,,,,,,,,041-592-1072,4490000-22-2009-00037,36.75604716,127.1389086,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500377,보성주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 풍세면 광풍로 1333,,,,,,,,,041-561-5133,4490000-22-2009-00038,36.74050208,127.128398,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500378,AM자동차정비,충청남도,천안시,정비소,세차시설,충청남도 천안시 서북구 서부대로 592 (성정동),,,,,,,,,041-577-5149,4490000-22-2009-00040,36.81994065,127.131774,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500379,드림세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 봉정로 405 (두정동),,,,,,,,,041-522-1789,4490000-22-2009-00044,36.838243,127.1454038,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500380,성거농협클린주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성거읍 성거길 88,,,,,,,,,041-565-3945,4490000-22-2009-00047,36.873055,127.2015669,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500381,현대카센타,충청남도,천안시,정비소,세차시설,충청남도 천안시 동남구 호서대길 6 (안서동),,,,,,,,,041-558-5109,4490000-22-2010-00007,36.828811,127.183198,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500382,굿모닝세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성환읍 성환1로 109,,,,,,,,,041-565-8596,4490000-22-2010-00010,36.904345,127.128371,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500383,장모님주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 서부대로 69 (신방동 474-2),,,,,,,,,041-573-2277,4490000-22-2010-00018,36.774842,127.126342,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500384,대한세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 벌말2로 28 (유량동),,,,,,,,,041-559-4518,4490000-22-2010-00022,36.81104827,127.1764534,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500385,태광주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성거읍 망향로 344,,,,,,,,,041-568-5253,4490000-22-2010-00035,36.851241,127.1838654,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500386,(주)E1,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 서부대로 575-1 (봉명동 외3필지),,,,,,,,,041-576-3945,4490000-22-2010-00037,36.818004,127.1303561,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500387,탑존자동차외형복원,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 유량로 23 (구성동),,,,,,,,,041-585-1600,4490000-22-2010-00040,36.801948,127.1667914,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500388,필충만주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 광풍로 1795 (청당동),,,,,,,,,041-554-5200,4490000-22-2011-00003,36.77868079,127.1439872,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500389,삼성IC충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 삼성대로 346 (두정동),,,,,,,,,041-576-3524,4490000-22-2011-00008,36.83826661,127.1575832,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500390,입장셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 입장면 성진로 599,,,,,,,,,041-583-5553,4490000-22-2011-00010,36.9123638,127.1975677,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500391,(주)삼융만남의충전소 주유소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 직산읍 군삼길 111,,,,,,,,,041-585-5151,4490000-22-2011-00019,36.89352727,127.156419,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500392,월드카모터스,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 성정로 15 (봉명동),,,,,,,,,,4490000-22-2011-00036,36.81453393,127.131817,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500393,신은성주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 병천면 매봉로 243,,,,,,,,,041-522-1885,4490000-22-2011-00040,36.746053,127.3123566,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500394,삼원주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 4산단로 217 (차암동),,,,,,,,,041-555-3151,4490000-22-2011-00053,36.85588798,127.1101331,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500395,태양충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 번영로 617 (업성동),,,,,,,,,041-621-5187,4490000-22-2012-00001,36.85400976,127.1284167,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500396,태양주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 번영로 613 (업성동),,,,,,,,,041-621-5185,4490000-22-2012-00002,36.85362836,127.1277971,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500397,해광주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 삼성4길 48,,,,,,,,,041-565-3840,4490000-22-2012-00030,36.76350698,127.1705115,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500398,남산주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 천안천공원3길 27-10 (사직동),,,,,,,,,041-565-3817,4490000-22-2012-00038,36.797854,127.1488816,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500399,문화밧데리 세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 축구센터로 155 (성정동),,,,,,,,,041-561-8768,4490000-22-2012-00039,36.82236963,127.1445398,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500400,굿데이손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 수곡로 42 (신방동),,,,,,,,,041-567-4711,4490000-22-2013-00002,36.789012,127.1240463,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500401,메트로셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 신방통정로 86 (신방동),,,,,,,,,041-573-7808,4490000-22-2013-00008,36.76796125,127.1314136,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500402,나은손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 중앙로 73 (오룡동),,,,,,,,,041-900-4782,4490000-22-2013-00029,36.80491096,127.152263,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500403,카월드24시 셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성거읍 역전말3길 108,,,,,,,,,041-577-3524,4490000-22-2013-00032,36.8776231,127.160347,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500404,5공단셀프주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 수신면 5산단로 196,,,,,,,,,041-565-5189,4490000-22-2013-00039,36.74533458,127.2708522,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500405,스피드손세차,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성환읍 신선동길 53,,,,,,,,,041-581-8997,4490000-22-2014-00007,36.91213927,127.1336939,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500332,신창에너지(주)직영 천안셀프주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성거읍 망향로 485,,,,,,,,,042-535-5600,4490000-22-2004-00880,36.86210009,127.191231,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500333,SK에너지㈜훼미리주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성거읍 망향로 244,,,,,,,,,041-564-5158,4490000-22-2004-00900,36.843209,127.178291,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500510,(주)기가파워,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 직산읍 천안밸리로 86,,,,,,,,,,4490000-22-2024-00030,36.883385,127.154214,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500362,워터파크주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 충절로 1140,,,,,,,,,041-568-5153,4490000-22-2008-00054,36.76930347,127.2338443,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500359,에스지모터스,충청남도,천안시,정비소,세차시설,충청남도 천안시 서북구 성거읍 망향로 702,,,,,,,,,041-451-5927,4490000-22-2008-00049,36.879324,127.201868,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500360,프라임오에스주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 쌍용대로 269 (성정동),,,,,,,,,041-579-9697,4490000-22-2008-00051,36.821516,127.135913,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500363,삼우모터스㈜,충청남도,천안시,정비소,세차시설,충청남도 천안시 동남구 벌말2로 3 (유량동),,,,,,,,,041-552-3388,4490000-22-2009-00006,36.813275,127.1763777,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500361,왕대박셀프주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성정9길 23-29 (성정동),,,,,,,,,041-575-0996,4490000-22-2008-00052,36.816642,127.142076,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500334,(주)혜인천안공장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 2공단5로 52 (차암동),,,,,,,,,041-559-1500,4490000-22-2004-00906,36.855138,127.11815,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500335,두두림주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 번영로 525 (성성동),,,,,,,,,041-552-5188,4490000-22-2005-00921,36.84664897,127.122127,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500336,김여사주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 성거읍 봉주로 202,,,,,,,,,041-585-5155,4490000-22-2005-00927,36.87848258,127.1695554,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500337,삼성OK주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 3공단5로 78 (성성동),,,,,,,,,041-566-5100,4490000-22-2005-00946,36.83848555,127.117984,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500353,목천톨게이트주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 충절로 952,,,,,,,,,041-567-5182,4490000-22-2008-00024,36.775615,127.215176,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500354,신계주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 충절로 833  신계주유소,,,,,,,,,041-556-5151,4490000-22-2008-00025,36.770551,127.204286,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500355,남양주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 광덕면 광풍로 987,,,,,,,,,041-558-5185,4490000-22-2008-00032,36.711939,127.1153011,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500356,선영셀프주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 백석로 248 (성정동),,,,,,,,,041-577-5533,4490000-22-2008-00034,36.81809281,127.1370584,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500357,다온주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 풍세로 930 (청수동),,,,,,,,,041-553-5189,4490000-22-2008-00037,36.79092581,127.1492805,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500358,서천안IC주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 광풍로 1687 (구룡동),,,,,,,,,041-567-5105,4490000-22-2008-00048,36.76933949,127.1427646,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500264,강세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성환읍 성환1로 205,,,,,,,,,041-584-3737,4490000-22-1988-00006,36.91311859,127.1281252,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500265,퍼펙트손세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 대흥로 10 (구성동),,,,,,,,,,4490000-22-1989-00616,36.474293,127.93288,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500266,현대카세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 백석로 246 (성정동),,,,,,,,,041-575-2612,4490000-22-1990-00702,36.818178,127.13694,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500267,제일세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 봉정로 38 (봉명동),,,,,,,,,041-592-0801,4490000-22-1993-00002,36.80544866,127.1399539,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500268,국제세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 백석로 215 (성정동),,,,,,,,,041-574-0660,4490000-22-1993-00189,36.819013,127.13361,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500329,백석LPG충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 백석로 103 (백석동),,,,,,,,,041-554-3114,4490000-22-2004-00874,36.824076,127.123192,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:14
4490000,202644900000500498,컴인워시 천안점,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 광풍로 1694 (구룡동),,,,,,,,,,4490000-22-2023-00001,36.7697756,127.143413,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500499,지프로코리아 천안본점,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 광풍로 1729 (구룡동),,,,,,,,,,4490000-22-2023-00007,36.772888,127.142314,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500500,다이데이,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 풍세로 636 (신방동),,,,,,,,,,4490000-22-2023-00008,36.768914,127.133753,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500501,제이제이오토,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 업성수변로 190 (업성동),,,,,,,,,,4490000-22-2023-00013,36.855098,127.13619,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500502,디케이워시성성점,충청남도,천안시,세차장,세차시설,충청남도 천안시 서북구 성성5로 129 (성성동),,,,,,,,,,4490000-22-2023-00019,36.844215,127.136198,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:16
4490000,202644900000500344,워시플러스,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 만남로 138 (신부동),,,,,,,,,041-568-5189,4490000-22-2007-00021,36.824327,127.1641184,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500345,제트카 셀프세차장,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 천안대로 600  제트카프라자 (구성동),,,,,,,,,041-556-4975,4490000-22-2007-00036,36.801926,127.164835,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500346,㈜서부탑주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 서부대로 596 (성정동),,,,,,,,,041-577-8951,4490000-22-2007-00037,36.82036218,127.131943,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500347,동천안농협주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 남부대로 1155,,,,,,,,,041-553-2602,4490000-22-2007-00038,36.765191,127.240243,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500348,이엠(EM)톨게이트주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 목천읍 남부대로 950,,,,,,,,,041-622-5159,4490000-22-2007-00049,36.77399062,127.219906,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500349,북천안IC주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 직산읍 직산로 214,,,,,,,,,041-583-0051,4490000-22-2007-00056,36.893947,127.164094,2026-05-17,,2026-05-18 22:58:01,2026-05-17 14:31:15
4490000,202644900000500350,성환제일충전소,충청남도,천안시,충전소,세차시설,충청남도 천안시 서북구 성환읍 천안대로 2088 (외 2필지),,,,,,,,,041-582-4141,4490000-22-2008-00001,36.925275,127.1349649,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500351,신광명주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 동남구 천안대로 220 (삼룡동),,,,,,,,,041-555-5149,4490000-22-2008-00002,36.76872874,127.1661997,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500352,GS4공단주유소,충청남도,천안시,주유소,세차시설,충청남도 천안시 서북구 직산읍 4산단3로 69,,,,,,,,,041-587-5189,4490000-22-2008-00004,36.86159206,127.1157214,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500494,컴인워시 천안신부점,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 신부동 496-7,,,,,,,,,,4490000-22-2022-00040,36.81961,127.16351,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
4490000,202644900000500495,빅토리워시 천안점,충청남도,천안시,세차장,세차시설,충청남도 천안시 동남구 천안천변길 197  1층 (용곡동),,,,,,,,,,4490000-22-2022-00041,36.784717,127.13026,2026-05-17,,2026-05-18 22:58:02,2026-05-17 14:31:15
